pokemon_id,name_en,name_ko,generation,sample_count,in_game_embedded,status,priority
961,Wugtrio,바닥트리오,9,0,True,in_game_only,maintain
962,Bombirdier,떨구새,9,0,True,in_game_only,maintain
963,Finizen,맨돌핀,9,0,True,in_game_only,maintain
964,Palafin,돌핀맨,9,0,True,in_game_only,maintain
965,Varoom,부르롱,9,0,True,in_game_only,maintain
966,Revavroom,부르르룸,9,0,True,in_game_only,maintain
967,Cyclizar,모토마,9,0,True,in_game_only,maintain
968,Orthworm,꿈트렁,9,0,True,in_game_only,maintain
969,Glimmet,초롱순,9,0,True,in_game_only,maintain
970,Glimmora,킬라플로르,9,0,True,in_game_only,maintain
971,Greavard,망망이,9,0,True,in_game_only,maintain
972,Houndstone,묘두기,9,0,True,in_game_only,maintain
973,Flamigo,꼬이밍고,9,0,True,in_game_only,maintain
974,Cetoddle,터벅고래,9,0,True,in_game_only,maintain
975,Cetitan,우락고래,9,0,True,in_game_only,maintain
976,Veluza,가비루사,9,0,True,in_game_only,maintain
977,Dondozo,어써러셔,9,0,True,in_game_only,maintain
978,Tatsugiri,싸리용,9,0,True,in_game_only,maintain
979,Annihilape,저승갓숭,9,0,True,in_game_only,maintain
980,Clodsire,토오,9,0,True,in_game_only,maintain
981,Farigiraf,키키링,9,0,True,in_game_only,maintain
982,Dudunsparce,노고고치,9,0,True,in_game_only,maintain
983,Kingambit,대도각참,9,0,True,in_game_only,maintain
984,Great Tusk,위대한엄니,9,0,True,in_game_only,maintain
985,Scream Tail,우렁찬꼬리,9,0,True,in_game_only,maintain
986,Brute Bonnet,사나운버섯,9,0,True,in_game_only,maintain
987,Flutter Mane,날개치는머리,9,0,True,in_game_only,maintain
988,Slither Wing,땅을기는날개,9,0,True,in_game_only,maintain
989,Sandy Shocks,모래털가죽,9,0,True,in_game_only,maintain
990,Iron Treads,무쇠바퀴,9,0,True,in_game_only,maintain
991,Iron Bundle,무쇠보따리,9,0,True,in_game_only,maintain
992,Iron Hands,무쇠손,9,0,True,in_game_only,maintain
993,Iron Jugulis,무쇠머리,9,0,True,in_game_only,maintain
994,Iron Moth,무쇠독나방,9,0,True,in_game_only,maintain
995,Iron Thorns,무쇠가시,9,0,True,in_game_only,maintain
996,Frigibax,드니차,9,0,True,in_game_only,maintain
997,Arctibax,드니꽁,9,0,True,in_game_only,maintain
998,Baxcalibur,드닐레이브,9,0,True,in_game_only,maintain
999,Gimmighoul,모으령,9,0,True,in_game_only,maintain
1000,Gholdengo,타부자고,9,0,True,in_game_only,maintain
1001,Wo-Chien,총지엔,9,0,True,in_game_only,maintain
1002,Chien-Pao,파오젠,9,0,True,in_game_only,maintain
1003,Ting-Lu,딩루,9,0,True,in_game_only,maintain
1004,Chi-Yu,위유이,9,0,True,in_game_only,maintain
1005,Roaring Moon,고동치는달,9,0,True,in_game_only,maintain
1006,Iron Valiant,무쇠무인,9,0,True,in_game_only,maintain
1007,Koraidon,코라이돈,9,0,True,in_game_only,maintain
1008,Miraidon,미라이돈,9,0,True,in_game_only,maintain
1009,Walking Wake,굽이치는물결,9,0,True,in_game_only,maintain
1010,Iron Leaves,무쇠잎새,9,0,True,in_game_only,maintain
1011,Dipplin,과미르,9,0,True,in_game_only,maintain
1012,Poltchageist,차데스,9,0,True,in_game_only,maintain
1013,Sinistcha,그우린차,9,0,True,in_game_only,maintain
1014,Okidogi,조타구,9,0,True,in_game_only,maintain
1015,Munkidori,이야후,9,0,True,in_game_only,maintain
1016,Fezandipiti,기로치,9,0,True,in_game_only,maintain
1017,Ogerpon,오거폰,9,0,True,in_game_only,maintain
1018,Archaludon,브리두라스,9,0,True,in_game_only,maintain
1019,Hydrapple,과미드라,9,0,True,in_game_only,maintain
1020,Gouging Fire,꿰뚫는화염,9,0,True,in_game_only,maintain
1021,Raging Bolt,날뛰는우레,9,0,True,in_game_only,maintain
1022,Iron Boulder,무쇠암석,9,0,True,in_game_only,maintain
1023,Iron Crown,무쇠감투,9,0,True,in_game_only,maintain
1024,Terapagos,테라파고스,9,0,True,in_game_only,maintain
1025,Pecharunt,복숭악동,9,0,True,in_game_only,maintain
